image_names,label,xmin,xmax,ymin,ymax
000672.jpg,coffee_table,978.898617,1220.728397,1969.294594,2211.600174
000672.jpg,tub,208.555008,378.414285,1156.636232,1526.634716
000672.jpg,coffee_table,614.361168,844.335121,125.431774,355.857288
000672.jpg,armchair,579.40335,885.099929,345.994513,640.640349
000672.jpg,bed,204.992895,434.627079,2293.510443,2649.228472
000672.jpg,coffee_table,426.370155,572.786848,2501.352923,2648.05058
000672.jpg,bed,993.144181,1222.778364,2293.226999,2648.945027
000672.jpg,coffee_table,854.727237,1001.14393,2501.778425,2648.476082
000672.jpg,coffee_table,1656.910236,1886.884189,2602.205735,2832.631248
000672.jpg,armchair,1619.171763,1924.868342,2313.611784,2608.07938
000672.jpg,coffee_table,2803.73144,2982.749159,2470.428589,2649.793656
000672.jpg,coffee_table,3429.22028,3608.237999,2333.660945,2513.026012
000390.jpg,bed,305.56976,523.931364,711.642859,1050.507263
000390.jpg,coffee_table,908.969296,1084.075153,242.883324,418.331628
000390.jpg,small_sofa,201.357374,512.024674,144.390992,461.213341
000390.jpg,tub,1633.519134,2034.46998,393.751037,576.55526
000390.jpg,sink,1172.533424,1450.730624,113.786467,253.383667
000390.jpg,large_sink,1846.487599,2038.059756,113.665849,308.19461
000390.jpg,dining_table,1262.474496,1701.054104,1306.212516,1729.758863
000390.jpg,large_sofa,338.907985,810.353185,1076.500984,1274.230984
000390.jpg,coffee_table,549.733309,725.172869,1370.396804,1545.699463
000390.jpg,sink,1916.066822,2055.664022,1698.929503,1977.126703
000390.jpg,small_sofa,1796.007056,2012.745056,812.834323,1052.381923
000390.jpg,small_sofa,827.200177,1137.764473,1407.421098,1708.554175
000390.jpg,small_sofa,185.67189,503.874335,1417.078393,1736.969076
000390.jpg,coffee_table,1662.824423,1836.906988,600.52487,774.947786
000390.jpg,coffee_table,1828.830438,2002.913003,600.258722,774.681638
000390.jpg,coffee_table,1497.405478,1671.488042,600.111558,774.534474
000390.jpg,coffee_table,1882.387609,2056.470174,1073.073492,1247.496408
000390.jpg,twin_sink,1911.07535,2055.945632,1243.540778,1648.695398
000678.jpg,large_sink,370.339998,573.464334,1156.769522,1362.707303
000678.jpg,sink,631.741663,911.794047,1156.158462,1297.435832
000678.jpg,coffee_table,1619.055188,1833.986268,1310.164039,1525.713065
000678.jpg,twin_sink,1619.715576,1766.272683,760.374242,1167.544353
000678.jpg,round_table,2062.631426,2533.321029,340.042536,809.780539
000678.jpg,large_sofa,3125.437827,3598.98223,906.281683,1105.765259
000678.jpg,coffee_table,3237.117781,3451.152732,1283.949306,1497.227431
000678.jpg,bed,206.628405,547.424595,909.308662,1129.449894
000678.jpg,large_sofa,207.644511,407.128087,1553.036389,2026.580792
000678.jpg,bed,2020.08917,2240.230398,1922.138479,2262.934664
000678.jpg,coffee_table,3387.769981,3600.758528,497.020246,710.425612
000678.jpg,armchair,2790.622157,3108.815409,1000.000944,1323.157499
000678.jpg,coffee_table,772.449765,1002.423718,899.027896,1129.453409
000678.jpg,large_sofa,1393.720743,1593.204319,126.694583,600.238986
000678.jpg,small_sofa,2810.744213,3130.186417,1357.691234,1671.524879
000678.jpg,coffee_table,978.898617,1220.728397,1969.294594,2211.600174
000678.jpg,tub,208.555008,378.414285,1156.636232,1526.634716
000678.jpg,coffee_table,614.361168,844.335121,125.431774,355.857288
000678.jpg,armchair,584.660601,879.946745,345.994508,632.516693
000678.jpg,bed,204.992895,434.627079,2293.510443,2649.228472
000678.jpg,coffee_table,426.370155,571.694918,2503.003702,2648.05058
000678.jpg,bed,993.144181,1222.778364,2293.226999,2648.945027
000678.jpg,coffee_table,856.097052,1001.14393,2503.151319,2648.476082
000678.jpg,coffee_table,1656.910236,1886.884189,2602.205735,2832.631248
000678.jpg,armchair,1644.585953,1899.454152,2354.755073,2608.07938
000678.jpg,coffee_table,3429.22028,3608.237999,2333.660945,2513.026012
000678.jpg,coffee_table,2971.916941,3150.934661,2469.918475,2649.283541
000678.jpg,coffee_table,3261.477167,3440.494886,2332.967453,2512.33252
000678.jpg,coffee_table,2803.73144,2982.749159,2470.428589,2649.793656
000651.jpg,large_sink,370.339998,573.464334,1156.769522,1362.707303
000651.jpg,sink,631.741663,911.794047,1156.158462,1297.435832
000651.jpg,coffee_table,1619.055183,1834.490735,1309.892233,1525.713065
000651.jpg,twin_sink,1620.227193,1766.7843,829.954725,1237.124837
000651.jpg,round_table,2116.711058,2586.449061,383.995169,854.684772
000651.jpg,large_sofa,3125.428254,3598.972657,904.749924,1104.2335
000651.jpg,coffee_table,3237.117781,3452.510075,1281.479891,1497.227431
000651.jpg,bed,206.628405,426.769637,788.653708,1129.449898
000651.jpg,large_sofa,207.644511,407.128087,1553.036389,2026.580792
000651.jpg,bed,1899.434208,2240.230398,1922.138475,2142.279702
000651.jpg,coffee_table,772.449765,1002.423718,899.027896,1129.453409
000651.jpg,large_sofa,1393.720743,1593.204319,126.694583,600.238986
000651.jpg,coffee_table,3386.075128,3599.063676,225.844564,439.24993
000651.jpg,armchair,2790.622157,3114.358461,1000.00094,1323.737244
000651.jpg,coffee_table,978.898617,1220.728397,1969.294594,2211.600174
000651.jpg,small_sofa,2810.744213,3132.498827,1350.897457,1671.524879
000651.jpg,tub,208.555008,378.414285,1156.636232,1526.634716
000651.jpg,coffee_table,614.361168,844.335121,125.431774,355.857288
000651.jpg,armchair,585.845444,878.785357,345.994508,630.803227
000651.jpg,bed,204.992895,434.627079,2293.510443,2649.228472
000651.jpg,coffee_table,426.370155,573.067812,2501.633883,2648.050576
000651.jpg,bed,993.144181,1222.778364,2293.226999,2648.945027
000651.jpg,coffee_table,855.819167,1001.14393,2503.429204,2648.476082
000651.jpg,coffee_table,1656.910236,1886.884189,2602.205735,2832.631248
000651.jpg,armchair,1633.482987,1910.557122,2336.127796,2608.07938
000651.jpg,coffee_table,2971.916941,3150.934661,2469.918475,2649.283541
000651.jpg,coffee_table,3261.477167,3440.494886,2332.967453,2512.33252
000651.jpg,coffee_table,3429.22028,3608.237999,2333.660945,2513.026012
000940.jpg,large_sink,2551.439966,2748.896966,1659.51438,1853.79938
000940.jpg,armchair,3284.530433,3566.303682,1451.324185,1727.249522
000940.jpg,armchair,3055.025109,3326.354646,533.618699,809.792375
000940.jpg,small_sink,2593.58088,2747.819377,1363.24467,1561.494663
000940.jpg,sink,3521.164003,3907.990919,515.248486,709.187126
000940.jpg,dining_table,2056.940157,2460.577157,425.712004,783.355004
000940.jpg,large_sofa,191.449578,392.078578,182.48607,657.17587
000940.jpg,small_sofa,618.50585,891.489861,185.040755,439.131582
000940.jpg,coffee_table,191.963328,399.517292,1017.171213,1225.061327
000940.jpg,coffee_table,2789.460407,2994.896506,1647.698274,1853.533408
000940.jpg,coffee_table,2522.933379,2730.510049,1130.662156,1337.677306
000940.jpg,small_sofa,3020.96523,3324.565016,903.762735,1216.967249
000940.jpg,small_sofa,1400.051834,1722.883048,1534.12305,1854.420162
000047.jpg,coffee_table,896.621393,1139.074193,535.824151,778.752151
000047.jpg,large_sofa,1837.804367,2037.964367,1573.875302,2047.750502
000047.jpg,coffee_table,1479.920483,1712.733134,203.772337,437.040475
000047.jpg,tub,2581.740558,2766.060558,1798.326338,2199.654338
000047.jpg,large_sink,2051.649428,2248.425428,1899.572526,2093.396526
000047.jpg,twin_sink,932.980435,1340.565055,205.16278,352.463062
000047.jpg,coffee_table,2039.393912,2272.206564,950.326913,1183.595051
000047.jpg,dining_table,4866.31508,5284.071094,1671.347531,2114.78342
000047.jpg,bed,3403.082704,3623.874304,739.067159,1080.361562
000047.jpg,coffee_table,3454.861986,3687.674638,1197.434704,1430.702842
000047.jpg,coffee_table,3386.036704,3709.962554,1639.016471,1963.781474
000047.jpg,armchair,2984.817553,3264.14362,1584.275882,1870.229552
000047.jpg,large_sofa,2900.10982,3411.41846,2025.984362,2386.04405
000047.jpg,round_table,833.434178,1319.144422,1075.179118,1562.12658
000047.jpg,small_sofa,1375.404329,1678.967431,1845.9445,2158.938817
000047.jpg,small_sofa,5779.857766,6079.362534,1591.267878,1877.139979
000047.jpg,small_sofa,6181.012649,6449.832864,2081.740478,2331.147557
000735.jpg,bed,1003.525765,1483.996716,1061.074656,1369.429483
000735.jpg,bed,1005.550133,1486.021083,1533.36051,1841.715337
000735.jpg,large_sink,321.623491,491.03425,2197.283706,2369.564604
000735.jpg,twin_sink,1497.671369,1951.957693,1402.225532,1563.887347
000735.jpg,coffee_table,2014.001811,2184.771365,1692.122604,1862.502608
000735.jpg,round_table,1678.700881,2097.628885,778.743459,1197.013008
000735.jpg,large_sofa,2289.070257,2486.542257,162.914968,634.102168
000735.jpg,small_sofa,968.602195,1157.730829,1976.143945,2185.098395
000735.jpg,small_sofa,1792.665993,2111.319437,163.660192,478.103168
000735.jpg,small_sink,2777.531286,2936.298774,2199.484164,2404.779012
000735.jpg,tub,100.713286,328.992217,2196.673765,2700.057323
000735.jpg,sink,323.434608,609.793539,2554.411601,2697.857144
000735.jpg,large_sink,2763.622221,2937.942638,2575.006735,2752.324267
000915.jpg,large_sink,2551.439966,2748.896966,1659.51438,1853.79938
000915.jpg,armchair,3240.713615,3532.982501,1442.865092,1727.249518
000915.jpg,armchair,3055.025109,3326.354646,533.618699,809.792375
000915.jpg,small_sink,2593.58088,2747.819377,1363.24467,1561.494663
000915.jpg,sink,3521.164003,3907.990919,515.248486,709.187126
000915.jpg,dining_table,2144.374411,2548.011411,425.712004,783.355004
000915.jpg,large_sofa,191.449578,666.139378,182.48607,383.11507
000915.jpg,small_sofa,193.510791,483.702638,605.201175,908.271971
000915.jpg,coffee_table,2522.563118,2730.510052,1130.102375,1337.677303
000915.jpg,coffee_table,2789.460407,2994.896506,1647.698274,1853.533408
000915.jpg,armchair,3007.322775,3324.56501,909.734368,1216.967246
000915.jpg,armchair,1400.051834,1699.023752,1543.214963,1854.420166
000231.jpg,bed,1124.948108,1609.238222,1275.426676,1586.883517
000231.jpg,coffee_table,418.676188,578.807612,102.477022,262.917019
000231.jpg,sink,1992.587979,2133.775179,1084.414987,1364.202187
000231.jpg,small_sofa,582.842819,887.381491,345.958803,659.38889
000231.jpg,coffee_table,1449.168042,1609.60804,1092.6482,1252.779624
000231.jpg,dining_table,1677.580519,2079.652519,1490.943343,1847.079343
000231.jpg,coffee_table,1446.768794,1607.208791,1606.706838,1766.838262
000231.jpg,armchair,113.46321,436.879242,337.601883,661.017911
000231.jpg,armchair,935.040807,1254.410655,696.300129,1007.657709
000231.jpg,small_sink,1923.879392,2132.645552,85.255632,293.992641
000231.jpg,tub,923.268456,1184.43666,83.228062,658.161395
000231.jpg,large_sink,1940.143544,2136.229544,474.93995,667.92395
000231.jpg,sink,1176.050888,1455.838088,84.366417,225.553617
000231.jpg,coffee_table,1952.053122,2137.333123,689.994142,875.634141
000231.jpg,large_sofa,92.412415,291.732415,1317.318479,1790.353679
000348.jpg,bed,309.452972,527.814576,711.651996,1050.5164
000348.jpg,coffee_table,908.969296,1084.075153,242.883324,418.331628
000348.jpg,small_sofa,199.099019,514.283033,143.244554,462.359779
000348.jpg,tub,1633.519138,2034.469984,393.751033,576.555257
000348.jpg,twin_sink,1147.651477,1552.806097,114.024715,258.894997
000348.jpg,large_sink,1846.487599,2038.059756,113.665849,308.19461
000348.jpg,dining_table,1261.261354,1702.267247,1310.322679,1725.648692
000348.jpg,large_sofa,322.199597,793.644797,1076.500984,1274.230984
000348.jpg,coffee_table,549.608231,725.29794,1370.004005,1546.092256
000348.jpg,small_sofa,838.383952,1126.580695,1421.708674,1694.2666
000348.jpg,coffee_table,1815.166022,2055.664022,1696.807566,1936.830366
000348.jpg,small_sofa,1796.007056,2012.745056,812.834323,1052.381923
000348.jpg,small_sofa,189.439463,500.106762,1418.612558,1735.434907
000348.jpg,coffee_table,1662.824423,1836.906988,600.52487,774.947786
000348.jpg,coffee_table,1828.830438,2002.913003,600.258722,774.681638
000348.jpg,coffee_table,1497.405478,1671.488042,600.111558,774.534474
000348.jpg,coffee_table,1882.387609,2056.470174,1073.073492,1247.496408
000348.jpg,twin_sink,1911.07535,2055.945632,1243.540778,1648.695398
Cat43_10.jpg,bed,61,253,717,854
Cat43_10.jpg,bed,37,231,1074,1222
Cat43_10.jpg,coffee_table,374,496,659,774
Cat43_10.jpg,coffee_table,227,346,1467,1580
Cat43_10.jpg,small_sofa,74,205,1461,1578
Cat43_10.jpg,small_sofa,383,516,1461,1578
Cat43_10.jpg,small_sofa,240,368,1619,1746
Cat43_10.jpg,dining_table,477,685,1641,1876
Cat43_10.jpg,sink,624,714,1333,1500
Cat43_10.jpg,large_sofa,1142,1405,169,296
Cat43_10.jpg,large_sofa,1157,1424,833,963
Cat43_10.jpg,coffee_table,1214,1331,446,567
Cat43_10.jpg,small_sofa,1042,1170,622,746
Cat43_10.jpg,small_sofa,1035,1168,433,550
Cat43_10.jpg,tub,796,905,269,474
Cat43_10.jpg,large_sink,811,914,26,133
Cat43_10.jpg,coffee_table,937,1055,1815,1930
Cat43_10.jpg,large_sofa,883,1166,1974,2104
Cat43_10.jpg,tub,1392,1500,1941,2135
Cat43_10.jpg,large_sink,1390,1496,1648,1761
000941.jpg,large_sink,2551.439966,2748.896966,1659.51438,1853.79938
000941.jpg,armchair,3310.131921,3558.212544,1479.555036,1727.249522
000941.jpg,armchair,3073.971998,3326.354646,533.618699,787.204312
000941.jpg,small_sink,2593.58088,2747.819377,1363.24467,1561.494663
000941.jpg,sink,3521.164003,3907.990919,515.248486,709.187126
000941.jpg,round_table,2233.559163,2705.394163,369.091804,839.975204
000941.jpg,large_sofa,191.449578,392.078578,182.48607,657.17587
000941.jpg,small_sofa,575.308733,891.489861,185.040755,492.916915
000941.jpg,coffee_table,191.963328,399.475606,1017.113552,1225.061327
000941.jpg,coffee_table,2522.654408,2730.510049,1130.143192,1337.677306
000941.jpg,coffee_table,2895.509594,3100.945693,1648.853285,1854.688418
000941.jpg,armchair,3000.872487,3324.565013,891.594772,1216.967246
000941.jpg,armchair,1400.051834,1713.617503,1533.135664,1854.420166
000753.jpg,bed,1003.525765,1483.996716,1061.074656,1369.429483
000753.jpg,bed,1005.550133,1486.021083,1533.36051,1841.715337
000753.jpg,large_sink,321.623491,491.03425,2197.283706,2369.564604
000753.jpg,twin_sink,1497.671369,1951.957693,1402.225532,1563.887347
000753.jpg,coffee_table,2014.155565,2184.771365,1692.318899,1862.502608
000753.jpg,round_table,1629.871111,2048.861433,729.625897,1149.726941
000753.jpg,large_sofa,2015.355057,2486.542257,162.914968,360.386968
000753.jpg,small_sofa,866.634527,1055.76316,1976.143945,2185.098395
000753.jpg,small_sofa,2177.736261,2486.069781,464.929605,780.244959
000753.jpg,coffee_table,2768.634771,2936.298771,2218.463132,2385.800047
000753.jpg,tub,100.713286,328.992217,2196.673765,2700.057323
000753.jpg,sink,323.434608,609.793539,2554.411601,2697.857144
000753.jpg,large_sink,2763.622221,2937.942638,2575.006735,2752.324267
000753.jpg,coffee_table,1315.505207,1485.971842,1364.462481,1534.468267
000205.jpg,bed,1124.948108,1609.238222,1275.426676,1586.883517
000205.jpg,coffee_table,440.985283,601.116707,102.393779,262.833777
000205.jpg,twin_sink,1987.653766,2134.114049,1149.664854,1556.409472
000205.jpg,small_sofa,935.48993,1253.961535,696.300125,1017.583166
000205.jpg,coffee_table,1446.768794,1607.208791,1606.706838,1766.838262
000205.jpg,coffee_table,1449.168042,1609.60804,1092.6482,1252.779624
000205.jpg,small_sofa,595.065362,887.381491,354.988838,659.38889
000205.jpg,armchair,113.46321,429.617397,354.68133,661.017915
000205.jpg,small_sink,1923.879392,2132.645552,85.255632,293.992641
000205.jpg,tub,923.268456,1184.43666,83.228062,658.161395
000205.jpg,large_sink,1940.143544,2136.229544,474.93995,667.92395
000205.jpg,sink,1176.050888,1455.838088,84.366417,225.553617
000205.jpg,coffee_table,1952.053122,2137.333123,689.994142,875.634141
000205.jpg,large_sofa,92.412415,291.732415,1318.78225,1791.81745
000620.jpg,large_sink,370.339998,573.464334,1156.769522,1362.707303
000620.jpg,small_sink,673.411571,869.282591,1156.158462,1308.634756
000620.jpg,coffee_table,1619.055188,1834.072075,1310.095647,1525.713065
000620.jpg,twin_sink,1619.092595,1765.649702,675.648959,1082.81907
000620.jpg,dining_table,2140.527489,2543.019085,432.963034,789.460625
000620.jpg,large_sofa,3125.435034,3598.979437,905.834691,1105.318267
000620.jpg,coffee_table,3237.117781,3452.58163,1282.177687,1497.227431
000620.jpg,bed,206.628405,547.424595,909.308662,1129.449894
000620.jpg,large_sofa,207.644511,681.188915,1553.036389,1752.519965
000620.jpg,bed,1899.434208,2240.230398,1922.138475,2142.279702
000620.jpg,coffee_table,978.898617,1220.728397,1969.294594,2211.600174
000620.jpg,coffee_table,3386.884481,3599.873029,355.34075,568.746116
000620.jpg,armchair,2810.744213,3134.911191,1348.60251,1671.524879
000620.jpg,armchair,2790.622157,3100.700502,1000.000944,1318.706901
000620.jpg,coffee_table,772.449765,1002.423718,899.027896,1129.453409
000620.jpg,large_sofa,1119.659916,1593.204319,126.694583,326.178159
000620.jpg,tub,208.555008,378.414285,1156.636232,1526.634716
000620.jpg,coffee_table,614.361168,844.335121,125.431774,355.857288
000620.jpg,armchair,587.073938,877.581182,345.994513,628.74355
000620.jpg,bed,204.992895,434.627079,2293.510443,2649.228472
000620.jpg,coffee_table,426.370155,571.694918,2503.003702,2648.05058
000620.jpg,bed,993.144181,1222.778364,2293.226999,2648.945027
000620.jpg,coffee_table,855.819167,1001.14393,2503.429204,2648.476082
000620.jpg,coffee_table,1656.910236,1886.884189,2602.205735,2832.631248
000620.jpg,armchair,1642.883514,1901.156587,2351.897286,2608.07938
000620.jpg,coffee_table,3261.477167,3440.494886,2332.967453,2512.33252
000620.jpg,coffee_table,3429.22028,3608.237999,2333.660945,2513.026012
000620.jpg,coffee_table,2971.916941,3150.934661,2469.918475,2649.283541
000620.jpg,coffee_table,2803.73144,2982.749159,2470.428589,2649.793656
000623.jpg,large_sink,370.339998,573.464334,1156.769522,1362.707303
000623.jpg,small_sink,673.411571,869.282591,1156.158462,1308.634756
000623.jpg,coffee_table,1619.055188,1834.472298,1309.925619,1525.713065
000623.jpg,twin_sink,1619.488514,1766.045621,729.494039,1136.66415
000623.jpg,dining_table,2209.308898,2565.806489,447.913495,850.405091
000623.jpg,large_sofa,3125.44629,3598.990693,907.635982,1107.119558
000623.jpg,coffee_table,3237.117777,3452.060198,1282.509474,1497.227431
000623.jpg,bed,206.628405,426.769637,788.653708,1129.449898
000623.jpg,bed,2020.08917,2240.230398,1922.138479,2262.934664
000623.jpg,armchair,2810.744213,3103.794731,1367.732135,1671.524875
000623.jpg,coffee_table,772.449765,1002.423718,899.027896,1129.453409
000623.jpg,coffee_table,978.898617,1220.728397,1969.294594,2211.600174
000623.jpg,armchair,2790.622157,3108.815409,1000.000944,1323.157499
000623.jpg,coffee_table,3385.898148,3598.886696,197.527615,410.932981
000623.jpg,large_sofa,1393.720743,1593.204319,126.694583,600.238986
000623.jpg,tub,208.555008,378.414285,1156.636232,1526.634716
000623.jpg,coffee_table,614.361168,844.335121,125.431774,355.857288
000623.jpg,armchair,585.845444,878.785357,345.994508,630.672078
000623.jpg,bed,204.992895,434.627079,2293.510443,2649.228472
000623.jpg,coffee_table,426.370155,571.694918,2503.003702,2648.05058
000623.jpg,bed,993.144181,1222.778364,2293.226999,2648.945027
000623.jpg,coffee_table,854.727237,1001.14393,2501.778425,2648.476082
000623.jpg,coffee_table,1656.910236,1886.884189,2602.205735,2832.631248
000623.jpg,armchair,1630.670982,1913.369118,2331.613485,2608.07938
000623.jpg,coffee_table,3429.22028,3608.237999,2333.660945,2513.026012
000623.jpg,coffee_table,3261.477167,3440.494886,2332.967453,2512.33252
000623.jpg,coffee_table,2803.73144,2982.749159,2470.428589,2649.793656
000623.jpg,coffee_table,2971.916941,3150.934661,2469.918475,2649.283541
000771.jpg,bed,1003.525765,1483.996716,1061.074656,1369.429483
000771.jpg,bed,1005.550133,1486.021083,1533.36051,1841.715337
000771.jpg,large_sink,321.623491,491.03425,2197.283706,2369.564604
000771.jpg,twin_sink,1497.671369,1660.92908,1402.225532,1861.1349
000771.jpg,coffee_table,2013.933493,2184.77136,1692.013206,1862.502608
000771.jpg,round_table,1714.268699,2133.828806,813.218432,1233.428072
000771.jpg,large_sofa,2015.355057,2486.542257,162.914968,360.386968
000771.jpg,small_sofa,2227.554339,2486.069781,503.925325,780.244956
000771.jpg,small_sink,2777.531286,2936.298774,2199.484164,2404.779012
000771.jpg,small_sofa,990.790506,1179.91914,1976.143945,2185.098395
000771.jpg,tub,100.713286,328.992217,2196.673765,2700.057323
000771.jpg,sink,323.434608,609.793539,2554.411601,2697.857144
000771.jpg,large_sink,2763.622221,2937.942638,2575.006735,2752.324267
000771.jpg,coffee_table,1315.141772,1485.971845,1364.224272,1534.697134
000369.jpg,bed,475.896974,694.258578,712.043629,1050.908033
000369.jpg,coffee_table,908.969296,1084.075153,242.883324,418.331628
000369.jpg,small_sofa,201.357374,512.024674,144.390992,461.213341
000369.jpg,tub,1633.519134,2034.46998,393.751037,576.55526
000369.jpg,sink,1277.421005,1555.618205,114.43392,254.03112
000369.jpg,large_sink,1846.487599,2038.059756,113.665849,308.19461
000369.jpg,round_table,1240.049236,1723.479365,1275.720127,1760.251248
000369.jpg,large_sofa,333.150764,804.595964,1076.500984,1274.230984
000369.jpg,coffee_table,550.06609,724.840088,1370.378797,1545.717463
000369.jpg,small_sofa,1796.007056,2012.745056,812.834323,1052.381923
000369.jpg,small_sofa,823.403354,1141.561296,1401.431767,1714.543506
000369.jpg,coffee_table,1815.166022,2055.664022,1700.208472,1940.231272
000369.jpg,small_sofa,196.235726,493.310495,1435.30268,1718.744782
000369.jpg,coffee_table,1662.824423,1836.906988,600.52487,774.947786
000369.jpg,coffee_table,1828.830438,2002.913003,600.258722,774.681638
000369.jpg,coffee_table,1497.405478,1671.488042,600.111558,774.534474
000369.jpg,coffee_table,1882.387609,2056.470174,1073.073492,1247.496408
000369.jpg,twin_sink,1911.07535,2055.945632,1243.540778,1648.695398
000035.jpg,dining_table,499.373564,902.285564,421.776151,778.752151
000035.jpg,large_sofa,1837.804367,2037.964367,1542.304685,2016.179885
000035.jpg,coffee_table,1479.920483,1712.733134,203.772337,437.040475
000035.jpg,tub,2581.740558,2766.060558,1798.326338,2199.654338
000035.jpg,small_sink,2051.396219,2205.008219,1865.904332,2063.256332
000035.jpg,sink,510.546658,791.173858,203.971626,345.998826
000035.jpg,round_table,788.393128,1277.322559,1039.601146,1529.182195
000035.jpg,coffee_table,2039.393912,2272.206564,950.326913,1183.595051
000035.jpg,dining_table,4621.370792,5050.359133,1312.186478,1703.775859
000035.jpg,bed,3302.567168,3523.358768,738.735426,1080.02983
000035.jpg,coffee_table,3494.52702,3727.339672,1197.274118,1430.542256
000035.jpg,coffee_table,3380.018288,3715.980973,1633.125071,1969.672882
000035.jpg,armchair,2967.464909,3281.152752,1584.275879,1905.369088
000035.jpg,sink,854.40929,1135.03649,204.812366,346.839566
000035.jpg,small_sofa,5599.967418,5849.100817,1369.621102,1596.754843
000035.jpg,armchair,6314.692,6582.301427,2233.47352,2505.183322
000035.jpg,armchair,1125.630252,1443.232303,1793.596,2116.769922
000035.jpg,armchair,2315.028316,2580.476501,2049.230164,2311.598682
000035.jpg,large_sofa,6006.793806,6299.228545,1756.019945,2259.279961
000035.jpg,armchair,3580.140344,3845.110216,888.713417,1157.331762
000035.jpg,large_sofa,2894.152518,3405.461159,2023.109618,2383.169306
Cat50_10.jpg,large_sofa,82,202,328,589
Cat50_10.jpg,large_sofa,86,207,701,955
Cat50_10.jpg,large_sofa,475,602,490,744
Cat50_10.jpg,coffee_table,298,409,565,671
Cat50_10.jpg,dining_table,111,270,1515,1699
Cat50_10.jpg,dining_table,505,663,1530,1710
Cat50_10.jpg,small_sofa,755,882,1265,1394
Cat50_10.jpg,small_sofa,1032,1154,931,1044
Cat50_10.jpg,sink,812,905,867,1021
Cat50_10.jpg,bed,1387,1577,951,1076
Cat50_10.jpg,bed,1375,1561,1210,1339
Cat50_10.jpg,large_sink,1211,1302,614,703
Cat50_10.jpg,tub,1389,1582,164,271
Cat50_10.jpg,tub,1387,1586,47,147
000260.jpg,bed,1124.948108,1609.238222,1275.426676,1586.883517
000260.jpg,coffee_table,411.43081,571.562234,102.504059,262.944056
000260.jpg,coffee_table,1449.168042,1609.60804,1092.6482,1252.779624
000260.jpg,armchair,113.46321,420.673486,365.319517,661.017915
000260.jpg,dining_table,1677.580519,2079.652519,1490.943343,1847.079343
000260.jpg,armchair,567.128282,887.381491,346.541049,659.388893
000260.jpg,coffee_table,228.628511,388.759935,2136.568764,2297.008761
000260.jpg,armchair,948.396494,1241.054971,696.300129,980.706682
000260.jpg,twin_sink,1987.307121,2133.767404,1018.632094,1425.376712
000260.jpg,coffee_table,1446.768794,1607.208791,1606.706838,1766.838262
000260.jpg,small_sink,1923.879392,2132.645552,85.255632,293.992641
000260.jpg,tub,923.268456,1184.43666,83.228062,658.161395
000260.jpg,large_sink,1940.143544,2136.229544,474.93995,667.92395
000260.jpg,twin_sink,1176.050888,1582.795507,84.366417,230.8267
000260.jpg,coffee_table,1952.053122,2137.333123,689.994142,875.634141
000260.jpg,large_sofa,92.412415,291.732415,1371.41238,1844.44758
000478.jpg,large_sink,1766.164031,1959.335887,1458.669522,1648.612455
000478.jpg,sink,1257.193945,1395.340075,1352.344634,1629.090772
000478.jpg,tub,1508.765779,1906.212722,956.165781,1136.604713
000478.jpg,dining_table,1230.838556,1583.933497,536.55256,935.583503
000478.jpg,coffee_table,1228.43677,1411.322663,87.481147,270.728362
000478.jpg,bed,95.855171,433.268511,86.971111,303.881649
000478.jpg,large_sofa,96.980688,293.259621,593.722279,1063.716425
000478.jpg,coffee_table,405.03908,649.004387,604.90224,849.27712
000478.jpg,small_sofa,1682.431124,1897.718058,614.050723,852.147258
000478.jpg,coffee_table,1798.757376,1958.398153,1198.776357,1358.103986
000478.jpg,small_sofa,700.597822,952.714711,338.826908,569.780876
000478.jpg,small_sofa,655.023636,966.595791,864.137691,1167.36095
000478.jpg,sink,1679.17937,1958.041613,87.041682,226.219846
000478.jpg,coffee_table,95.569899,302.014051,1441.50159,1648.355243
000478.jpg,small_sofa,311.244721,506.270932,1472.094791,1648.547824
000564.jpg,sink,1503.708505,1643.536105,376.323204,654.750804
000564.jpg,coffee_table,1785.133425,1945.915817,231.692892,392.787965
000564.jpg,large_sink,1058.333657,1249.958057,326.348526,520.744926
000564.jpg,small_sink,932.417153,1083.649553,528.921138,723.713538
000564.jpg,tub,1295.169777,1477.290177,326.906201,726.034601
000564.jpg,large_sofa,1587.49811,2059.17371,1910.514038,2108.474438
000564.jpg,bed,195.326378,534.421178,558.404974,776.996974
000564.jpg,dining_table,1726.712325,2104.570195,654.270131,1041.588262
000564.jpg,small_sofa,1823.973826,2143.655855,1364.875428,1681.185611
000564.jpg,small_sofa,650.427145,905.074747,234.195533,477.733351
000564.jpg,small_sofa,1455.820388,1765.24703,1528.159446,1827.617925
000564.jpg,coffee_table,623.817869,765.487511,100.622757,242.565994
000564.jpg,coffee_table,195.606033,432.839417,1869.819213,2107.521623
000564.jpg,small_sofa,196.048742,442.750037,1617.45254,1872.318393
000669.jpg,large_sink,370.339998,573.464334,1156.769522,1362.707303
000669.jpg,sink,631.741663,911.794047,1156.158462,1297.435832
000669.jpg,coffee_table,1619.055183,1834.471016,1309.823115,1525.713065
000669.jpg,twin_sink,1619.563858,1766.120965,739.740789,1146.910901
000669.jpg,round_table,1959.115372,2428.853375,253.375222,724.064825
000669.jpg,large_sofa,3125.424218,3598.968621,904.104145,1103.58772
